month,horizon,cost_ratio,policy,n,events,tp,fp,fn,tn,recall,precision,false_alarm_rate,alarm_share,total_cost,cost_per_100
2026-02,180,1,never_alarm,28,2,0,0,2,26,0.0,,0.0,0.0,2.0,7.142857142857142
2026-03,180,1,never_alarm,35,2,0,0,2,33,0.0,,0.0,0.0,2.0,5.714285714285714
2026-04,180,1,never_alarm,24,3,0,0,3,21,0.0,,0.0,0.0,3.0,12.5
2026-05,180,1,never_alarm,43,10,0,0,10,33,0.0,,0.0,0.0,10.0,23.25581395348837
2026-06,180,1,never_alarm,25,3,0,0,3,22,0.0,,0.0,0.0,3.0,12.0
2026-07,180,1,never_alarm,33,9,0,0,9,24,0.0,,0.0,0.0,9.0,27.27272727272727
2026-08,180,1,never_alarm,6,1,0,0,1,5,0.0,,0.0,0.0,1.0,16.666666666666664
2026-01,180,1,active_runtime,42,4,1,10,3,28,0.25,0.09090909090909091,0.2631578947368421,0.2619047619047619,13.0,30.952380952380953
2026-02,180,1,active_runtime,28,2,1,1,1,25,0.5,0.5,0.038461538461538464,0.07142857142857142,2.0,7.142857142857142
2026-03,180,1,active_runtime,35,2,0,3,2,30,0.0,0.0,0.09090909090909091,0.08571428571428572,5.0,14.285714285714285
2026-04,180,1,active_runtime,24,3,0,4,3,17,0.0,0.0,0.19047619047619047,0.16666666666666666,7.0,29.166666666666668
2026-05,180,1,active_runtime,43,10,7,10,3,23,0.7,0.4117647058823529,0.30303030303030304,0.3953488372093023,13.0,30.23255813953488
2026-06,180,1,active_runtime,25,3,0,12,3,10,0.0,0.0,0.5454545454545454,0.48,15.0,60.0
2026-07,180,1,active_runtime,33,9,3,4,6,20,0.3333333333333333,0.42857142857142855,0.16666666666666666,0.21212121212121213,10.0,30.303030303030305
2026-08,180,1,active_runtime,6,1,0,1,1,4,0.0,0.0,0.2,0.16666666666666666,2.0,33.33333333333333
2026-01,180,1,active_bayes,42,4,0,0,4,38,0.0,,0.0,0.0,4.0,9.523809523809524
2026-02,180,1,active_bayes,28,2,0,0,2,26,0.0,,0.0,0.0,2.0,7.142857142857142
2026-03,180,1,active_bayes,35,2,0,0,2,33,0.0,,0.0,0.0,2.0,5.714285714285714
2026-04,180,1,active_bayes,24,3,0,0,3,21,0.0,,0.0,0.0,3.0,12.5
2026-05,180,1,active_bayes,43,10,0,0,10,33,0.0,,0.0,0.0,10.0,23.25581395348837
2026-06,180,1,active_bayes,25,3,0,0,3,22,0.0,,0.0,0.0,3.0,12.0
2026-07,180,1,active_bayes,33,9,0,0,9,24,0.0,,0.0,0.0,9.0,27.27272727272727
2026-08,180,1,active_bayes,6,1,0,0,1,5,0.0,,0.0,0.0,1.0,16.666666666666664
2026-01,180,2,logistic_empirical,42,4,0,0,4,38,0.0,,0.0,0.0,8.0,19.047619047619047
2026-02,180,2,logistic_empirical,28,2,0,0,2,26,0.0,,0.0,0.0,4.0,14.285714285714285
2026-03,180,2,logistic_empirical,35,2,0,0,2,33,0.0,,0.0,0.0,4.0,11.428571428571429
2026-04,180,2,logistic_empirical,24,3,0,0,3,21,0.0,,0.0,0.0,6.0,25.0
2026-05,180,2,logistic_empirical,43,10,0,0,10,33,0.0,,0.0,0.0,20.0,46.51162790697674
2026-06,180,2,logistic_empirical,25,3,0,0,3,22,0.0,,0.0,0.0,6.0,24.0
2026-07,180,2,logistic_empirical,33,9,0,0,9,24,0.0,,0.0,0.0,18.0,54.54545454545454
2026-08,180,2,logistic_empirical,6,1,0,0,1,5,0.0,,0.0,0.0,2.0,33.33333333333333
2026-01,180,2,logistic_bayes,42,4,0,0,4,38,0.0,,0.0,0.0,8.0,19.047619047619047
2026-02,180,2,logistic_bayes,28,2,0,0,2,26,0.0,,0.0,0.0,4.0,14.285714285714285
2026-03,180,2,logistic_bayes,35,2,0,0,2,33,0.0,,0.0,0.0,4.0,11.428571428571429
2026-04,180,2,logistic_bayes,24,3,0,0,3,21,0.0,,0.0,0.0,6.0,25.0
2026-05,180,2,logistic_bayes,43,10,0,0,10,33,0.0,,0.0,0.0,20.0,46.51162790697674
2026-06,180,2,logistic_bayes,25,3,0,0,3,22,0.0,,0.0,0.0,6.0,24.0
2026-07,180,2,logistic_bayes,33,9,0,0,9,24,0.0,,0.0,0.0,18.0,54.54545454545454
2026-08,180,2,logistic_bayes,6,1,0,0,1,5,0.0,,0.0,0.0,2.0,33.33333333333333
2026-01,180,2,logistic_fixed_030,42,4,0,0,4,38,0.0,,0.0,0.0,8.0,19.047619047619047
2026-02,180,2,logistic_fixed_030,28,2,0,0,2,26,0.0,,0.0,0.0,4.0,14.285714285714285
2026-03,180,2,logistic_fixed_030,35,2,0,0,2,33,0.0,,0.0,0.0,4.0,11.428571428571429
2026-04,180,2,logistic_fixed_030,24,3,0,0,3,21,0.0,,0.0,0.0,6.0,25.0
2026-05,180,2,logistic_fixed_030,43,10,0,1,10,32,0.0,0.0,0.030303030303030304,0.023255813953488372,21.0,48.837209302325576
2026-06,180,2,logistic_fixed_030,25,3,0,0,3,22,0.0,,0.0,0.0,6.0,24.0
2026-07,180,2,logistic_fixed_030,33,9,0,0,9,24,0.0,,0.0,0.0,18.0,54.54545454545454
2026-08,180,2,logistic_fixed_030,6,1,0,0,1,5,0.0,,0.0,0.0,2.0,33.33333333333333
2026-01,180,2,residual_bayes,42,4,0,8,4,30,0.0,0.0,0.21052631578947367,0.19047619047619047,16.0,38.095238095238095
2026-02,180,2,residual_bayes,28,2,1,1,1,25,0.5,0.5,0.038461538461538464,0.07142857142857142,3.0,10.714285714285714
2026-03,180,2,residual_bayes,35,2,0,3,2,30,0.0,0.0,0.09090909090909091,0.08571428571428572,7.0,20.0
2026-04,180,2,residual_bayes,24,3,0,0,3,21,0.0,,0.0,0.0,6.0,25.0
2026-05,180,2,residual_bayes,43,10,7,10,3,23,0.7,0.4117647058823529,0.30303030303030304,0.3953488372093023,16.0,37.2093023255814
2026-06,180,2,residual_bayes,25,3,0,8,3,14,0.0,0.0,0.36363636363636365,0.32,14.0,56.00000000000001
2026-07,180,2,residual_bayes,33,9,3,4,6,20,0.3333333333333333,0.42857142857142855,0.16666666666666666,0.21212121212121213,16.0,48.484848484848484
2026-08,180,2,residual_bayes,6,1,0,0,1,5,0.0,,0.0,0.0,2.0,33.33333333333333
2026-01,180,2,always_alarm,42,4,4,38,0,0,1.0,0.09523809523809523,1.0,1.0,38.0,90.47619047619048
2026-02,180,2,always_alarm,28,2,2,26,0,0,1.0,0.07142857142857142,1.0,1.0,26.0,92.85714285714286
2026-03,180,2,always_alarm,35,2,2,33,0,0,1.0,0.05714285714285714,1.0,1.0,33.0,94.28571428571428
2026-04,180,2,always_alarm,24,3,3,21,0,0,1.0,0.125,1.0,1.0,21.0,87.5
2026-05,180,2,always_alarm,43,10,10,33,0,0,1.0,0.23255813953488372,1.0,1.0,33.0,76.74418604651163
2026-06,180,2,always_alarm,25,3,3,22,0,0,1.0,0.12,1.0,1.0,22.0,88.0
2026-07,180,2,always_alarm,33,9,9,24,0,0,1.0,0.2727272727272727,1.0,1.0,24.0,72.72727272727273
2026-08,180,2,always_alarm,6,1,1,5,0,0,1.0,0.16666666666666666,1.0,1.0,5.0,83.33333333333334
2026-01,180,2,never_alarm,42,4,0,0,4,38,0.0,,0.0,0.0,8.0,19.047619047619047
2026-02,180,2,never_alarm,28,2,0,0,2,26,0.0,,0.0,0.0,4.0,14.285714285714285
2026-03,180,2,never_alarm,35,2,0,0,2,33,0.0,,0.0,0.0,4.0,11.428571428571429
2026-04,180,2,never_alarm,24,3,0,0,3,21,0.0,,0.0,0.0,6.0,25.0
2026-05,180,2,never_alarm,43,10,0,0,10,33,0.0,,0.0,0.0,20.0,46.51162790697674
2026-06,180,2,never_alarm,25,3,0,0,3,22,0.0,,0.0,0.0,6.0,24.0
2026-07,180,2,never_alarm,33,9,0,0,9,24,0.0,,0.0,0.0,18.0,54.54545454545454
2026-08,180,2,never_alarm,6,1,0,0,1,5,0.0,,0.0,0.0,2.0,33.33333333333333
2026-01,180,2,active_runtime,42,4,1,10,3,28,0.25,0.09090909090909091,0.2631578947368421,0.2619047619047619,16.0,38.095238095238095
2026-02,180,2,active_runtime,28,2,1,1,1,25,0.5,0.5,0.038461538461538464,0.07142857142857142,3.0,10.714285714285714
2026-03,180,2,active_runtime,35,2,0,3,2,30,0.0,0.0,0.09090909090909091,0.08571428571428572,7.0,20.0
2026-04,180,2,active_runtime,24,3,0,4,3,17,0.0,0.0,0.19047619047619047,0.16666666666666666,10.0,41.66666666666667
2026-05,180,2,active_runtime,43,10,7,10,3,23,0.7,0.4117647058823529,0.30303030303030304,0.3953488372093023,16.0,37.2093023255814
2026-06,180,2,active_runtime,25,3,0,12,3,10,0.0,0.0,0.5454545454545454,0.48,18.0,72.0
2026-07,180,2,active_runtime,33,9,3,4,6,20,0.3333333333333333,0.42857142857142855,0.16666666666666666,0.21212121212121213,16.0,48.484848484848484
2026-08,180,2,active_runtime,6,1,0,1,1,4,0.0,0.0,0.2,0.16666666666666666,3.0,50.0
2026-01,180,2,active_bayes,42,4,0,1,4,37,0.0,0.0,0.02631578947368421,0.023809523809523808,9.0,21.428571428571427
2026-02,180,2,active_bayes,28,2,0,0,2,26,0.0,,0.0,0.0,4.0,14.285714285714285
2026-03,180,2,active_bayes,35,2,0,0,2,33,0.0,,0.0,0.0,4.0,11.428571428571429
2026-04,180,2,active_bayes,24,3,0,0,3,21,0.0,,0.0,0.0,6.0,25.0
2026-05,180,2,active_bayes,43,10,0,4,10,29,0.0,0.0,0.12121212121212122,0.09302325581395349,24.0,55.81395348837209
2026-06,180,2,active_bayes,25,3,0,1,3,21,0.0,0.0,0.045454545454545456,0.04,7.0,28.000000000000004
2026-07,180,2,active_bayes,33,9,1,1,8,23,0.1111111111111111,0.5,0.041666666666666664,0.06060606060606061,17.0,51.515151515151516
2026-08,180,2,active_bayes,6,1,0,0,1,5,0.0,,0.0,0.0,2.0,33.33333333333333
2026-01,180,5,logistic_empirical,42,4,0,0,4,38,0.0,,0.0,0.0,20.0,47.61904761904761
2026-02,180,5,logistic_empirical,28,2,0,0,2,26,0.0,,0.0,0.0,10.0,35.714285714285715
2026-03,180,5,logistic_empirical,35,2,0,0,2,33,0.0,,0.0,0.0,10.0,28.57142857142857
2026-04,180,5,logistic_empirical,24,3,0,0,3,21,0.0,,0.0,0.0,15.0,62.5
2026-05,180,5,logistic_empirical,43,10,0,1,10,32,0.0,0.0,0.030303030303030304,0.023255813953488372,51.0,118.6046511627907
2026-06,180,5,logistic_empirical,25,3,0,0,3,22,0.0,,0.0,0.0,15.0,60.0
2026-07,180,5,logistic_empirical,33,9,0,0,9,24,0.0,,0.0,0.0,45.0,136.36363636363635
2026-08,180,5,logistic_empirical,6,1,0,0,1,5,0.0,,0.0,0.0,5.0,83.33333333333334
2026-01,180,5,logistic_bayes,42,4,2,23,2,15,0.5,0.08,0.6052631578947368,0.5952380952380952,33.0,78.57142857142857
2026-02,180,5,logistic_bayes,28,2,1,13,1,13,0.5,0.07142857142857142,0.5,0.5,18.0,64.28571428571429
2026-03,180,5,logistic_bayes,35,2,1,12,1,21,0.5,0.07692307692307693,0.36363636363636365,0.37142857142857144,17.0,48.57142857142857
2026-04,180,5,logistic_bayes,24,3,1,8,2,13,0.3333333333333333,0.1111111111111111,0.38095238095238093,0.375,18.0,75.0
2026-05,180,5,logistic_bayes,43,10,7,14,3,19,0.7,0.3333333333333333,0.42424242424242425,0.4883720930232558,29.0,67.44186046511628
2026-06,180,5,logistic_bayes,25,3,2,17,1,5,0.6666666666666666,0.10526315789473684,0.7727272727272727,0.76,22.0,88.0
2026-07,180,5,logistic_bayes,33,9,6,8,3,16,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.42424242424242425,23.0,69.6969696969697
2026-08,180,5,logistic_bayes,6,1,0,3,1,2,0.0,0.0,0.6,0.5,8.0,133.33333333333331
2026-01,180,5,logistic_fixed_030,42,4,0,0,4,38,0.0,,0.0,0.0,20.0,47.61904761904761
2026-02,180,5,logistic_fixed_030,28,2,0,0,2,26,0.0,,0.0,0.0,10.0,35.714285714285715
2026-03,180,5,logistic_fixed_030,35,2,0,0,2,33,0.0,,0.0,0.0,10.0,28.57142857142857
2026-04,180,5,logistic_fixed_030,24,3,0,0,3,21,0.0,,0.0,0.0,15.0,62.5
2026-05,180,5,logistic_fixed_030,43,10,0,1,10,32,0.0,0.0,0.030303030303030304,0.023255813953488372,51.0,118.6046511627907
2026-06,180,5,logistic_fixed_030,25,3,0,0,3,22,0.0,,0.0,0.0,15.0,60.0
2026-07,180,5,logistic_fixed_030,33,9,0,0,9,24,0.0,,0.0,0.0,45.0,136.36363636363635
2026-08,180,5,logistic_fixed_030,6,1,0,0,1,5,0.0,,0.0,0.0,5.0,83.33333333333334
2026-01,180,5,residual_bayes,42,4,4,28,0,10,1.0,0.125,0.7368421052631579,0.7619047619047619,28.0,66.66666666666666
2026-02,180,5,residual_bayes,28,2,1,19,1,7,0.5,0.05,0.7307692307692307,0.7142857142857143,24.0,85.71428571428571
2026-03,180,5,residual_bayes,35,2,1,14,1,19,0.5,0.06666666666666667,0.42424242424242425,0.42857142857142855,19.0,54.285714285714285
2026-04,180,5,residual_bayes,24,3,1,10,2,11,0.3333333333333333,0.09090909090909091,0.47619047619047616,0.4583333333333333,20.0,83.33333333333334
2026-05,180,5,residual_bayes,43,10,7,14,3,19,0.7,0.3333333333333333,0.42424242424242425,0.4883720930232558,29.0,67.44186046511628
2026-06,180,5,residual_bayes,25,3,2,18,1,4,0.6666666666666666,0.1,0.8181818181818182,0.8,23.0,92.0
2026-07,180,5,residual_bayes,33,9,6,8,3,16,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.42424242424242425,23.0,69.6969696969697
2026-08,180,5,residual_bayes,6,1,1,3,0,2,1.0,0.25,0.6,0.6666666666666666,3.0,50.0
2026-01,180,5,always_alarm,42,4,4,38,0,0,1.0,0.09523809523809523,1.0,1.0,38.0,90.47619047619048
2026-02,180,5,always_alarm,28,2,2,26,0,0,1.0,0.07142857142857142,1.0,1.0,26.0,92.85714285714286
2026-03,180,5,always_alarm,35,2,2,33,0,0,1.0,0.05714285714285714,1.0,1.0,33.0,94.28571428571428
2026-04,180,5,always_alarm,24,3,3,21,0,0,1.0,0.125,1.0,1.0,21.0,87.5
2026-05,180,5,always_alarm,43,10,10,33,0,0,1.0,0.23255813953488372,1.0,1.0,33.0,76.74418604651163
2026-06,180,5,always_alarm,25,3,3,22,0,0,1.0,0.12,1.0,1.0,22.0,88.0
2026-07,180,5,always_alarm,33,9,9,24,0,0,1.0,0.2727272727272727,1.0,1.0,24.0,72.72727272727273
2026-08,180,5,always_alarm,6,1,1,5,0,0,1.0,0.16666666666666666,1.0,1.0,5.0,83.33333333333334
2026-01,180,5,never_alarm,42,4,0,0,4,38,0.0,,0.0,0.0,20.0,47.61904761904761
2026-02,180,5,never_alarm,28,2,0,0,2,26,0.0,,0.0,0.0,10.0,35.714285714285715
2026-03,180,5,never_alarm,35,2,0,0,2,33,0.0,,0.0,0.0,10.0,28.57142857142857
2026-04,180,5,never_alarm,24,3,0,0,3,21,0.0,,0.0,0.0,15.0,62.5
2026-05,180,5,never_alarm,43,10,0,0,10,33,0.0,,0.0,0.0,50.0,116.27906976744187
2026-06,180,5,never_alarm,25,3,0,0,3,22,0.0,,0.0,0.0,15.0,60.0
2026-07,180,5,never_alarm,33,9,0,0,9,24,0.0,,0.0,0.0,45.0,136.36363636363635
2026-08,180,5,never_alarm,6,1,0,0,1,5,0.0,,0.0,0.0,5.0,83.33333333333334
2026-01,180,5,active_runtime,42,4,1,10,3,28,0.25,0.09090909090909091,0.2631578947368421,0.2619047619047619,25.0,59.523809523809526
2026-02,180,5,active_runtime,28,2,1,1,1,25,0.5,0.5,0.038461538461538464,0.07142857142857142,6.0,21.428571428571427
2026-03,180,5,active_runtime,35,2,0,3,2,30,0.0,0.0,0.09090909090909091,0.08571428571428572,13.0,37.142857142857146
2026-04,180,5,active_runtime,24,3,0,4,3,17,0.0,0.0,0.19047619047619047,0.16666666666666666,19.0,79.16666666666666
2026-05,180,5,active_runtime,43,10,7,10,3,23,0.7,0.4117647058823529,0.30303030303030304,0.3953488372093023,25.0,58.139534883720934
2026-06,180,5,active_runtime,25,3,0,12,3,10,0.0,0.0,0.5454545454545454,0.48,27.0,108.0
2026-07,180,5,active_runtime,33,9,3,4,6,20,0.3333333333333333,0.42857142857142855,0.16666666666666666,0.21212121212121213,34.0,103.03030303030303
2026-08,180,5,active_runtime,6,1,0,1,1,4,0.0,0.0,0.2,0.16666666666666666,6.0,100.0
2026-01,180,5,active_bayes,42,4,2,13,2,25,0.5,0.13333333333333333,0.34210526315789475,0.35714285714285715,23.0,54.761904761904766
2026-02,180,5,active_bayes,28,2,1,7,1,19,0.5,0.125,0.2692307692307692,0.2857142857142857,12.0,42.857142857142854
2026-03,180,5,active_bayes,35,2,0,6,2,27,0.0,0.0,0.18181818181818182,0.17142857142857143,16.0,45.714285714285715
2026-04,180,5,active_bayes,24,3,1,7,2,14,0.3333333333333333,0.125,0.3333333333333333,0.3333333333333333,17.0,70.83333333333334
2026-05,180,5,active_bayes,43,10,7,11,3,22,0.7,0.3888888888888889,0.3333333333333333,0.4186046511627907,26.0,60.46511627906976
2026-06,180,5,active_bayes,25,3,2,17,1,5,0.6666666666666666,0.10526315789473684,0.7727272727272727,0.76,22.0,88.0
2026-07,180,5,active_bayes,33,9,5,7,4,17,0.5555555555555556,0.4166666666666667,0.2916666666666667,0.36363636363636365,27.0,81.81818181818183
2026-08,180,5,active_bayes,6,1,0,3,1,2,0.0,0.0,0.6,0.5,8.0,133.33333333333331
2026-01,180,10,logistic_empirical,42,4,1,9,3,29,0.25,0.1,0.23684210526315788,0.23809523809523808,39.0,92.85714285714286
2026-02,180,10,logistic_empirical,28,2,1,4,1,22,0.5,0.2,0.15384615384615385,0.17857142857142858,14.0,50.0
2026-03,180,10,logistic_empirical,35,2,0,3,2,30,0.0,0.0,0.09090909090909091,0.08571428571428572,23.0,65.71428571428571
2026-04,180,10,logistic_empirical,24,3,1,5,2,16,0.3333333333333333,0.16666666666666666,0.23809523809523808,0.25,25.0,104.16666666666667
2026-05,180,10,logistic_empirical,43,10,7,10,3,23,0.7,0.4117647058823529,0.30303030303030304,0.3953488372093023,40.0,93.02325581395348
2026-06,180,10,logistic_empirical,25,3,1,12,2,10,0.3333333333333333,0.07692307692307693,0.5454545454545454,0.52,32.0,128.0
2026-07,180,10,logistic_empirical,33,9,3,8,6,16,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.3333333333333333,68.0,206.06060606060606
2026-08,180,10,logistic_empirical,6,1,0,1,1,4,0.0,0.0,0.2,0.16666666666666666,11.0,183.33333333333331
2026-01,180,10,logistic_bayes,42,4,4,37,0,1,1.0,0.0975609756097561,0.9736842105263158,0.9761904761904762,37.0,88.09523809523809
2026-02,180,10,logistic_bayes,28,2,2,26,0,0,1.0,0.07142857142857142,1.0,1.0,26.0,92.85714285714286
2026-03,180,10,logistic_bayes,35,2,2,33,0,0,1.0,0.05714285714285714,1.0,1.0,33.0,94.28571428571428
2026-04,180,10,logistic_bayes,24,3,2,21,1,0,0.6666666666666666,0.08695652173913043,1.0,0.9583333333333334,31.0,129.16666666666669
2026-05,180,10,logistic_bayes,43,10,9,27,1,6,0.9,0.25,0.8181818181818182,0.8372093023255814,37.0,86.04651162790698
2026-06,180,10,logistic_bayes,25,3,3,22,0,0,1.0,0.12,1.0,1.0,22.0,88.0
2026-07,180,10,logistic_bayes,33,9,8,22,1,2,0.8888888888888888,0.26666666666666666,0.9166666666666666,0.9090909090909091,32.0,96.96969696969697
2026-08,180,10,logistic_bayes,6,1,1,5,0,0,1.0,0.16666666666666666,1.0,1.0,5.0,83.33333333333334
2026-01,180,10,logistic_fixed_030,42,4,0,0,4,38,0.0,,0.0,0.0,40.0,95.23809523809523
2026-02,180,10,logistic_fixed_030,28,2,0,0,2,26,0.0,,0.0,0.0,20.0,71.42857142857143
2026-03,180,10,logistic_fixed_030,35,2,0,0,2,33,0.0,,0.0,0.0,20.0,57.14285714285714
2026-04,180,10,logistic_fixed_030,24,3,0,0,3,21,0.0,,0.0,0.0,30.0,125.0
2026-05,180,10,logistic_fixed_030,43,10,0,1,10,32,0.0,0.0,0.030303030303030304,0.023255813953488372,101.0,234.88372093023258
2026-06,180,10,logistic_fixed_030,25,3,0,0,3,22,0.0,,0.0,0.0,30.0,120.0
2026-07,180,10,logistic_fixed_030,33,9,0,0,9,24,0.0,,0.0,0.0,90.0,272.7272727272727
2026-08,180,10,logistic_fixed_030,6,1,0,0,1,5,0.0,,0.0,0.0,10.0,166.66666666666669
2026-01,180,10,residual_bayes,42,4,4,37,0,1,1.0,0.0975609756097561,0.9736842105263158,0.9761904761904762,37.0,88.09523809523809
2026-02,180,10,residual_bayes,28,2,2,25,0,1,1.0,0.07407407407407407,0.9615384615384616,0.9642857142857143,25.0,89.28571428571429
2026-03,180,10,residual_bayes,35,2,2,30,0,3,1.0,0.0625,0.9090909090909091,0.9142857142857143,30.0,85.71428571428571
2026-04,180,10,residual_bayes,24,3,2,17,1,4,0.6666666666666666,0.10526315789473684,0.8095238095238095,0.7916666666666666,27.0,112.5
2026-05,180,10,residual_bayes,43,10,8,18,2,15,0.8,0.3076923076923077,0.5454545454545454,0.6046511627906976,38.0,88.37209302325581
2026-06,180,10,residual_bayes,25,3,2,20,1,2,0.6666666666666666,0.09090909090909091,0.9090909090909091,0.88,30.0,120.0
2026-07,180,10,residual_bayes,33,9,8,13,1,11,0.8888888888888888,0.38095238095238093,0.5416666666666666,0.6363636363636364,23.0,69.6969696969697
2026-08,180,10,residual_bayes,6,1,1,5,0,0,1.0,0.16666666666666666,1.0,1.0,5.0,83.33333333333334
2026-01,180,10,always_alarm,42,4,4,38,0,0,1.0,0.09523809523809523,1.0,1.0,38.0,90.47619047619048
2026-02,180,10,always_alarm,28,2,2,26,0,0,1.0,0.07142857142857142,1.0,1.0,26.0,92.85714285714286
2026-03,180,10,always_alarm,35,2,2,33,0,0,1.0,0.05714285714285714,1.0,1.0,33.0,94.28571428571428
2026-04,180,10,always_alarm,24,3,3,21,0,0,1.0,0.125,1.0,1.0,21.0,87.5
2026-05,180,10,always_alarm,43,10,10,33,0,0,1.0,0.23255813953488372,1.0,1.0,33.0,76.74418604651163
2026-06,180,10,always_alarm,25,3,3,22,0,0,1.0,0.12,1.0,1.0,22.0,88.0
2026-07,180,10,always_alarm,33,9,9,24,0,0,1.0,0.2727272727272727,1.0,1.0,24.0,72.72727272727273
2026-08,180,10,always_alarm,6,1,1,5,0,0,1.0,0.16666666666666666,1.0,1.0,5.0,83.33333333333334
2026-01,180,10,never_alarm,42,4,0,0,4,38,0.0,,0.0,0.0,40.0,95.23809523809523
2026-02,180,10,never_alarm,28,2,0,0,2,26,0.0,,0.0,0.0,20.0,71.42857142857143
2026-03,180,10,never_alarm,35,2,0,0,2,33,0.0,,0.0,0.0,20.0,57.14285714285714
2026-04,180,10,never_alarm,24,3,0,0,3,21,0.0,,0.0,0.0,30.0,125.0
2026-05,180,10,never_alarm,43,10,0,0,10,33,0.0,,0.0,0.0,100.0,232.55813953488374
2026-06,180,10,never_alarm,25,3,0,0,3,22,0.0,,0.0,0.0,30.0,120.0
2026-07,180,10,never_alarm,33,9,0,0,9,24,0.0,,0.0,0.0,90.0,272.7272727272727
2026-08,180,10,never_alarm,6,1,0,0,1,5,0.0,,0.0,0.0,10.0,166.66666666666669
2026-01,180,10,active_runtime,42,4,1,10,3,28,0.25,0.09090909090909091,0.2631578947368421,0.2619047619047619,40.0,95.23809523809523
2026-02,180,10,active_runtime,28,2,1,1,1,25,0.5,0.5,0.038461538461538464,0.07142857142857142,11.0,39.285714285714285
2026-03,180,10,active_runtime,35,2,0,3,2,30,0.0,0.0,0.09090909090909091,0.08571428571428572,23.0,65.71428571428571
2026-04,180,10,active_runtime,24,3,0,4,3,17,0.0,0.0,0.19047619047619047,0.16666666666666666,34.0,141.66666666666669
2026-05,180,10,active_runtime,43,10,7,10,3,23,0.7,0.4117647058823529,0.30303030303030304,0.3953488372093023,40.0,93.02325581395348
2026-06,180,10,active_runtime,25,3,0,12,3,10,0.0,0.0,0.5454545454545454,0.48,42.0,168.0
2026-07,180,10,active_runtime,33,9,3,4,6,20,0.3333333333333333,0.42857142857142855,0.16666666666666666,0.21212121212121213,64.0,193.93939393939394
2026-08,180,10,active_runtime,6,1,0,1,1,4,0.0,0.0,0.2,0.16666666666666666,11.0,183.33333333333331
2026-01,180,10,active_bayes,42,4,4,32,0,6,1.0,0.1111111111111111,0.8421052631578947,0.8571428571428571,32.0,76.19047619047619
2026-02,180,10,active_bayes,28,2,1,23,1,3,0.5,0.041666666666666664,0.8846153846153846,0.8571428571428571,33.0,117.85714285714286
2026-03,180,10,active_bayes,35,2,2,17,0,16,1.0,0.10526315789473684,0.5151515151515151,0.5428571428571428,17.0,48.57142857142857
2026-04,180,10,active_bayes,24,3,1,13,2,8,0.3333333333333333,0.07142857142857142,0.6190476190476191,0.5833333333333334,33.0,137.5
2026-05,180,10,active_bayes,43,10,7,17,3,16,0.7,0.2916666666666667,0.5151515151515151,0.5581395348837209,47.0,109.30232558139534
2026-06,180,10,active_bayes,25,3,2,18,1,4,0.6666666666666666,0.1,0.8181818181818182,0.8,28.0,112.00000000000001
2026-07,180,10,active_bayes,33,9,8,11,1,13,0.8888888888888888,0.42105263157894735,0.4583333333333333,0.5757575757575758,21.0,63.63636363636363
2026-08,180,10,active_bayes,6,1,1,5,0,0,1.0,0.16666666666666666,1.0,1.0,5.0,83.33333333333334
2026-01,180,20,logistic_empirical,42,4,4,28,0,10,1.0,0.125,0.7368421052631579,0.7619047619047619,28.0,66.66666666666666
2026-02,180,20,logistic_empirical,28,2,1,19,1,7,0.5,0.05,0.7307692307692307,0.7142857142857143,39.0,139.28571428571428
2026-03,180,20,logistic_empirical,35,2,1,14,1,19,0.5,0.06666666666666667,0.42424242424242425,0.42857142857142855,34.0,97.14285714285714
2026-04,180,20,logistic_empirical,24,3,1,10,2,11,0.3333333333333333,0.09090909090909091,0.47619047619047616,0.4583333333333333,50.0,208.33333333333334
2026-05,180,20,logistic_empirical,43,10,7,16,3,17,0.7,0.30434782608695654,0.48484848484848486,0.5348837209302325,76.0,176.74418604651163
2026-06,180,20,logistic_empirical,25,3,2,18,1,4,0.6666666666666666,0.1,0.8181818181818182,0.8,38.0,152.0
2026-07,180,20,logistic_empirical,33,9,6,10,3,14,0.6666666666666666,0.375,0.4166666666666667,0.48484848484848486,70.0,212.12121212121212
2026-08,180,20,logistic_empirical,6,1,1,3,0,2,1.0,0.25,0.6,0.6666666666666666,3.0,50.0
2026-01,180,20,logistic_bayes,42,4,4,38,0,0,1.0,0.09523809523809523,1.0,1.0,38.0,90.47619047619048
2026-02,180,20,logistic_bayes,28,2,2,26,0,0,1.0,0.07142857142857142,1.0,1.0,26.0,92.85714285714286
2026-03,180,20,logistic_bayes,35,2,2,33,0,0,1.0,0.05714285714285714,1.0,1.0,33.0,94.28571428571428
2026-04,180,20,logistic_bayes,24,3,3,21,0,0,1.0,0.125,1.0,1.0,21.0,87.5
2026-05,180,20,logistic_bayes,43,10,10,32,0,1,1.0,0.23809523809523808,0.9696969696969697,0.9767441860465116,32.0,74.4186046511628
